date,Strategy,SP500,Strategy_CumPnL,SP500_CumPnL
2016-12-27,-0.002256854258825535,-0.00029334376333378653,-0.048901624594251264,0.10222492341526901
2016-12-28,0.00044872706430452986,-0.004637080639855018,-0.048452897529946734,0.09758784277541399
2016-12-29,0.008620632141392465,0.008486575577422162,-0.03983226538855427,0.10607441835283615
2016-12-30,0.0035713127037078005,0.00572230858833489,-0.03626095268484647,0.11179672694117104
2017-01-03,-0.0041569298038267415,-0.0007706704833204681,-0.040417882488673215,0.11102605645785057
2017-01-04,-0.0009580240253417754,0.00351696782723665,-0.04137590651401499,0.11454302428508722
2017-01-05,-0.0029924894900338257,-0.0035485599346501973,-0.044368396004048814,0.11099446435043703
2017-01-06,0.004464604760237245,0.0,-0.03990379124381157,0.11099446435043703
2017-01-09,0.0035551638735009865,0.002829564987438804,-0.03634862737031058,0.11382402933787583
2017-01-10,-0.002601759151277425,-0.002144753265474808,-0.038950386521588005,0.11167927607240102
2017-01-11,-0.002623227698327895,0.0018498617008155804,-0.0415736142199159,0.1135291377732166
2017-01-12,0.0035462830386733153,-0.0029675025498540064,-0.03802733118124259,0.1105616352233626
2017-01-13,-0.0009913128779091003,0.0017637539739581154,-0.03901864405915169,0.11232538919732071
2017-01-17,-0.001581496988602435,-0.0036093296770529637,-0.040600141047754126,0.10871605952026775
2017-01-18,-0.0025052504268462303,0.003366185299223723,-0.04310539147460036,0.11208224481949147
2017-01-19,-0.005979125606365791,-0.0026900775323491777,-0.04908451708096615,0.1093921672871423
2017-01-20,0.0018539160079818055,0.006564541762317022,-0.047230601072984345,0.11595670904945932
2017-01-23,-0.0005567442254604353,0.008026069375062894,-0.04778734529844478,0.12398277842452221
2017-01-24,-0.01895192948857971,-0.0007353037152416642,-0.06673927478702449,0.12324747470928055
2017-01-25,0.0040890655123871356,-0.000866468119198105,-0.06265020927463735,0.12238100659008244
2017-01-26,-0.00436781167532643,-0.006009526341248739,-0.06701802094996379,0.1163714802488337
2017-01-27,0.00663893742506088,-0.0008899995615766487,-0.060379083524902906,0.11548148068725705
2017-01-30,-0.004655632004829315,0.00029839350204285964,-0.06503471552973222,0.11577987418929991
2017-01-31,-0.0030869855353185404,0.0005702879954376794,-0.06812170106505076,0.1163501621847376
2017-02-01,0.001871960466363475,0.007264835478001608,-0.06624974059868728,0.1236149976627392
2017-02-02,-0.0011166164902475413,-0.002115416423640437,-0.06736635708893482,0.12149958123909876
2017-02-03,-0.0041327865513162655,0.00022682067208701362,-0.07149914364025109,0.12172640191118578
2017-02-06,0.007664741075357711,0.0006933905489561187,-0.06383440256489338,0.1224197924601419
2017-02-07,0.008369567519002665,0.0057524611382027135,-0.05546483504589071,0.1281722535983446
2017-02-08,0.0019096830977436171,0.0035660587468098193,-0.0535551519481471,0.13173831234515443
2017-02-09,-0.0025934014498625946,0.005245887483269263,-0.05614855339800969,0.1369841998284237
2017-02-10,0.0021236422620604053,0.004007301621389514,-0.05402491113594929,0.1409915014498132
2017-02-13,0.0007971819795164401,0.004992342508064018,-0.05322772915643285,0.14598384395787722
2017-02-14,-0.0020886647398375216,-0.0008641055656061214,-0.05531639389627037,0.1451197383922711
2017-02-15,-0.003448933735650985,0.0016785814708464297,-0.058765327631921355,0.14679831986311753
2017-02-16,-0.003601136021556025,0.00604807839534538,-0.06236646365347738,0.1528463982584629
2017-02-17,-0.004821884878519166,-0.0010822785345272479,-0.06718834853199654,0.15176411972393566
2017-02-21,-0.004690498442882815,0.00041899086684549225,-0.07187884697487935,0.15218311059078116
2017-02-22,-0.006429577527710626,0.001493351834538359,-0.07830842450258998,0.15367646242531952
2017-02-23,0.0058032431136037154,0.001018020225231675,-0.07250518138898628,0.1546944826505512
2017-02-24,-0.004081199613519525,-0.0025783310475788745,-0.0765863810025058,0.15211615160297232
2017-02-27,0.001552632426127225,0.013673825117192173,-0.07503374857637857,0.1657899767201645
2017-02-28,-0.006414906965917455,-0.0058598641045760624,-0.08144865554229602,0.15993011261558843
2017-03-01,-0.0030359402104859,0.0005037952576072424,-0.08448459575278192,0.16043390787319567
2017-03-02,-0.0018928026375583402,-0.0032772164221692712,-0.08637739839034025,0.1571566914510264
2017-03-03,-0.006648015410013266,-0.0029133039476952893,-0.09302541380035352,0.1542433875033311
2017-03-06,-0.004806642672354471,-0.0022842521713062336,-0.09783205647270798,0.15195913533202487
2017-03-07,-0.00390301128769194,0.0007998374933346764,-0.10173506776039992,0.15275897282535955
2017-03-08,-0.0022434968707872502,0.0032686786165836423,-0.10397856463118717,0.1560276514419432
2017-03-09,0.00028754976386251535,0.00036668633566550035,-0.10369101486732465,0.1563943377776087
2017-03-10,0.0018741921309116992,-0.0033790189048102937,-0.10181682273641296,0.1530153188727984
2017-03-13,0.0060172574372272,0.008374727853051489,-0.09579956529918576,0.1613900467258499
2017-03-14,0.0031409512042031252,-0.001626657052061442,-0.09265861409498263,0.15976338967378845
2017-03-15,-0.0009942000690672046,-0.0013143639402364293,-0.09365281416404984,0.15844902573355202
2017-03-16,-0.001823221474125585,-0.00200988121517931,-0.09547603563817543,0.1564391445183727
2017-03-17,-0.005316390735214116,-0.012407993359932812,-0.10079242637338955,0.1440311511584399
2017-03-20,-0.0012900323296359698,0.0018899156150544716,-0.10208245870302551,0.14592106677349437
2017-03-21,0.002957813474885105,-0.0010602737976110888,-0.0991246452281404,0.14486079297588328
2017-03-22,0.0005589903925363952,-0.0008440041603438031,-0.098565654835604,0.14401678881553948
2017-03-23,-0.0027153967619754334,-0.0010196332733214408,-0.10128105159757944,0.14299715554221804
2017-03-24,0.004877522404744405,0.007251482966702083,-0.09640352919283504,0.15024863850892012
2017-03-27,-0.0031393448817271354,0.0010854034436120763,-0.09954287407456218,0.1513340419525322
2017-03-28,0.004420270387616545,0.0029350353432466836,-0.09512260368694564,0.15426907729577888
2017-03-29,-0.001733988159220195,-0.002255010430479043,-0.09685659184616584,0.15201406686529984
2017-03-30,-0.002803047207414765,-0.0016421751202002621,-0.0996596390535806,0.15037189174509957
2017-03-31,-0.0014516311323112601,0.0005595970900948988,-0.10111127018589186,0.15093148883519447
2017-04-03,-0.001601543532596795,-0.0030548776354145657,-0.10271281371848866,0.1478766111997799
